date,mse,std,corr,max_power,weather,cond
20180113,0.002234998,0.001124653,0.867286796,40.42857143,1,0
20180115,0.005541474,0.002729515,0.640305419,33,5,0
20180116,0.004951241,0.008122542,0.901147719,10.57142857,5,0
20180121,0.061889989,0.070332678,-0.231595709,2.285714286,0,0
20180122,0.016077314,0.010123326,0.667695309,3.571428571,1,0
20180123,0.005466452,0.001798736,0.887202815,53.28571429,4,0
20180124,0.006192069,0.005012341,0.879680272,100.4285714,0,0
20180125,0.001594076,0.000361774,0.78907409,115.5714286,0,0
20180126,0.010283131,0.003933267,0.750915587,106,0,0
20180127,0.003693525,0.001207697,0.939032265,90.57142857,0,0
20180128,0.000760319,0.000210644,0.995212591,65.42857143,1,1
20180129,0.002371439,0.000881346,0.936152326,108.5714286,5,0
20180130,0.000416153,8.03E-05,0.997315805,75.14285714,4,1
20180131,0.003274175,0.003574127,0.903954031,91.28571429,0,0
20180201,0.012520923,0.007480837,0.816904813,5.142857143,1,0
20180202,0.003862193,0.001348899,0.929322166,15.85714286,2,0
20180203,0.003118508,0.001628948,0.911621213,29.57142857,2,0
20180204,0.005683746,0.005458592,0.588053867,12.42857143,1,0
20180205,0.005187662,0.001593066,0.783960015,28.14285714,4,0
20180206,0.003860958,0.001546969,0.860034164,8.857142857,3,0
20180207,0.050263052,0.048818832,,1.428571429,2,0
20180210,0.062598341,0.069995429,,1.571428571,1,0
20180211,0.003428005,0.002124949,0.003051435,22.14285714,1,0
20180212,0.003024894,0.000757255,0.91278552,145.4285714,4,0
20180213,0.008075993,0.005151878,0.756515229,141.8571429,0,0
20180214,0.00211294,0.000729032,0.873083048,88.42857143,0,0
20180215,0.000767046,0.000321135,0.991040202,96,0,1
20180216,0.001001609,0.00049247,0.972549991,32.28571429,4,1
20180217,0.000953047,0.000418291,0.952392945,151.7142857,4,1
20180218,0.068876432,0.112629882,,1,2,0
