power_1,power_2
0.38,29.349999999999994
0.38,26.03
0.38,28.520000000000003
0.38,28.25
0.38,28.65
0.38,28.78
0.38,27.729999999999997
0.51,28.520000000000003
0.51,27.990000000000002
0.51,29.040000000000006
0.38,29.349999999999994
0.38,27.08
0.38,28.17
0.38,28.909999999999997
0.25,29.430000000000007
0.38,28.520000000000003
0.38,29.17
25.97,28.65
25.83,28.78
25.83,27.78
25.83,28.520000000000003
25.7,27.47
25.84,28.380000000000003
25.84,28.17
25.96,28.96
26.1,29.040000000000006
26.23,27.86
25.99,28.520000000000003
26.1,27.990000000000002
26.12,28.78
26.12,28.380000000000003
26.27,28.119999999999997
26.38,27.6
26.38,29.040000000000006
26.38,28.65
26.51,27.990000000000002
26.53,27.86
26.53,28.119999999999997
26.4,28.78
26.4,29.040000000000006
26.53,27.6
26.53,24.42
26.27,27.6
26.4,27.6
26.36,28.520000000000003
26.67,28.520000000000003
26.66,27.6
26.9,30.53
26.66,28.78
27.07,27.729999999999997
26.94,28.65
26.94,27.729999999999997
26.95,28.520000000000003
26.94,31.879999999999995
26.94,28.43
26.82,27.729999999999997
26.54,27.6
26.95,27.86
26.95,28.119999999999997
27.21,28.119999999999997
27.08,27.86
27.21,28.25
27.21,28.119999999999997
27.08,28.909999999999997
27.23,28.65
27.08,27.729999999999997
27.08,29.040000000000006
27.21,28.909999999999997
27.08,27.86
27.34,28.119999999999997
26.95,27.990000000000002
27.08,27.6
27.23,29.040000000000006
27.36,27.729999999999997
27.23,29.17
27.21,29.299999999999997
22.23,29.560000000000002
0.38,29.040000000000006
0.25,29.430000000000007
0.38,25.770000000000003
0.38,29.299999999999997
0.38,29.819999999999993
0.38,28.909999999999997
0.25,30.53
0.38,29.349999999999994
0.38,29.349999999999994
0.38,29.61
0.38,30.349999999999994
0.38,29.870000000000005
0.51,29.739999999999995
0.51,29.480000000000004
0.38,30.53
0.38,30.659999999999997
0.38,30.129999999999995
0.38,29.349999999999994
0.38,31.180000000000007
0.38,28.65
0.38,29.349999999999994
0.38,30.659999999999997
0.51,30.0
0.38,30.400000000000006
0.38,29.659999999999997
0.38,30.450000000000003
0.38,30.400000000000006
0.38,29.739999999999995
0.25,29.790000000000006
0.51,31.049999999999997
0.51,26.689999999999998
0.25,30.0
0.38,30.129999999999995
0.38,29.870000000000005
0.38,29.090000000000003
0.25,28.25
0.38,29.090000000000003
0.51,29.269999999999996
0.38,29.349999999999994
0.25,30.129999999999995
0.38,29.870000000000005
0.38,29.090000000000003
0.38,29.22
0.25,28.43
0.25,28.83
0.38,29.430000000000007
0.38,28.83
0.51,28.380000000000003
0.38,28.119999999999997
0.51,28.78
0.38,29.090000000000003
0.38,28.04
0.38,29.040000000000006
0.51,29.22
0.25,29.040000000000006
0.51,28.689999999999998
0.51,28.17
0.51,29.040000000000006
0.51,28.43
0.38,28.96
25.28,29.480000000000004
25.15,29.090000000000003
25.29,28.299999999999997
25.16,28.689999999999998
25.29,29.430000000000007
25.16,28.560000000000002
25.18,28.65
25.18,29.560000000000002
25.44,28.96
25.18,29.349999999999994
25.05,28.560000000000002
25.18,27.08
25.31,30.0
25.32,30.0
25.18,30.180000000000007
25.05,30.53
25.19,30.310000000000002
25.32,29.349999999999994
25.45,29.349999999999994
25.45,30.129999999999995
25.19,29.870000000000005
25.21,29.870000000000005
25.34,28.96
25.47,26.159999999999997
25.32,29.010000000000005
25.47,28.83
25.6,29.040000000000006
25.47,28.83
25.47,29.349999999999994
25.47,30.400000000000006
25.47,29.22
25.6,29.090000000000003
25.84,29.090000000000003
25.86,29.739999999999995
25.86,28.869999999999997
25.88,29.61
25.61,29.739999999999995
25.88,28.83
26.01,29.61
26.27,29.22
26.01,30.129999999999995
26.14,29.090000000000003
26.01,32.41
26.4,28.689999999999998
26.4,29.870000000000005
26.79,28.299999999999997
26.53,29.61
26.4,29.090000000000003
26.54,29.349999999999994
26.54,29.22
26.41,28.560000000000002
26.27,29.040000000000006
26.67,28.560000000000002
26.41,29.22
26.4,25.119999999999997
26.41,28.560000000000002
26.67,28.119999999999997
26.41,28.520000000000003
26.56,28.520000000000003
21.69,27.6
0.38,28.04
0.51,28.380000000000003
0.38,27.340000000000003
0.25,28.78
0.38,28.65
0.38,28.17
0.38,28.520000000000003
0.38,28.83
0.51,28.17
0.38,27.729999999999997
0.38,28.96
0.25,28.25
0.38,28.96
0.38,27.909999999999997
0.25,27.990000000000002
0.25,28.43
0.38,32.41
0.51,28.119999999999997
0.38,28.689999999999998
0.38,28.909999999999997
0.25,29.349999999999994
0.38,28.78
0.38,29.090000000000003
0.38,28.17
0.51,28.61
0.51,29.17
0.51,28.43
0.25,29.61
0.38,28.43
0.38,28.560000000000002
0.38,28.04
0.51,28.380000000000003
0.38,28.96
0.38,29.22
0.51,29.299999999999997
0.51,29.090000000000003
0.38,28.560000000000002
0.38,27.86
0.38,27.78
0.51,28.78
0.51,28.560000000000002
0.51,25.770000000000003
0.38,27.78
0.38,28.43
0.38,28.83
0.38,28.17
0.51,28.78
0.38,25.9
0.38,28.65
0.38,28.520000000000003
0.25,27.909999999999997
0.51,28.560000000000002
0.25,28.380000000000003
0.38,28.299999999999997
0.38,28.119999999999997
0.51,27.909999999999997
0.38,28.560000000000002
0.25,28.17
0.38,29.22
0.51,28.43
25.41,29.61
25.67,29.560000000000002
25.68,29.480000000000004
25.54,29.17
25.55,28.96
25.55,28.119999999999997
25.55,28.83
25.55,27.700000000000003
25.57,29.090000000000003
25.96,27.86
26.22,27.6
26.22,28.83
26.35,28.560000000000002
26.49,26.159999999999997
26.22,27.130000000000003
26.35,28.380000000000003
26.09,30.92
26.1,28.689999999999998
26.38,27.909999999999997
26.23,28.65
26.09,27.78
26.51,28.520000000000003
26.1,27.6
25.97,27.86
25.97,28.65
25.99,27.729999999999997
25.99,28.909999999999997
26.51,28.299999999999997
26.12,25.159999999999997
25.99,27.86
26.25,28.299999999999997
26.12,28.689999999999998
25.99,28.83
26.12,28.25
25.99,28.43
26.01,28.96
26.12,28.78
26.14,28.96
26.27,28.299999999999997
26.27,28.17
26.27,28.17
26.14,34.5
26.4,28.96
26.53,28.17
26.4,27.86
26.66,28.299999999999997
26.27,27.729999999999997
26.79,25.9
26.79,28.909999999999997
26.94,28.83
26.67,29.090000000000003
26.81,28.43
26.41,27.909999999999997
26.54,24.68
26.54,29.090000000000003
26.67,28.520000000000003
26.94,27.729999999999997
26.81,28.17
26.69,28.04
21.81,29.090000000000003
0.51,28.78
0.38,28.78
0.51,27.86
0.51,28.909999999999997
0.51,28.17
0.51,28.04
0.38,28.83
0.51,28.119999999999997
0.38,28.119999999999997
0.51,29.22
0.38,28.560000000000002
0.51,28.04
0.51,28.96
0.38,28.96
0.51,28.119999999999997
0.38,29.17
0.38,28.83
0.51,28.520000000000003
0.38,27.340000000000003
0.38,26.990000000000002
0.51,26.82
0.0,27.65
0.51,29.61
0.38,29.14
0.38,29.090000000000003
0.38,29.010000000000005
0.51,29.92
0.38,29.92
0.51,30.049999999999997
0.51,29.92
0.38,29.659999999999997
0.51,30.400000000000006
0.38,29.92
0.38,29.92
0.25,30.840000000000003
0.25,29.659999999999997
0.51,30.58
0.25,29.269999999999996
0.51,29.010000000000005
0.38,29.790000000000006
0.38,29.400000000000006
0.38,29.659999999999997
0.38,30.310000000000002
0.51,30.180000000000007
0.38,29.400000000000006
0.38,26.47
0.25,30.310000000000002
0.38,30.049999999999997
0.38,30.310000000000002
0.38,30.450000000000003
0.38,26.86
0.38,32.150000000000006
0.38,29.269999999999996
0.38,27.700000000000003
0.51,28.83
0.38,30.180000000000007
0.38,30.58
5.51,30.58
24.35,29.53
24.5,29.53
24.37,30.840000000000003
24.37,30.709999999999994
24.24,30.58
24.64,30.049999999999997
24.64,30.709999999999994
24.9,30.58
24.64,30.310000000000002
24.51,29.22
24.9,33.510000000000005
25.03,30.450000000000003
25.44,29.53
25.44,29.92
25.18,28.689999999999998
25.31,28.04
25.57,30.58
25.57,29.790000000000006
25.97,29.659999999999997
25.32,29.400000000000006
25.45,29.010000000000005
24.92,29.92
24.92,29.269999999999996
24.66,30.450000000000003
24.93,29.53
25.19,29.92
26.12,30.450000000000003
26.12,29.92
26.25,30.450000000000003
26.38,29.400000000000006
26.51,30.310000000000002
26.51,29.349999999999994
26.38,29.92
26.25,29.400000000000006
26.25,30.58
26.14,30.450000000000003
26.38,30.310000000000002
26.64,28.61
26.25,30.310000000000002
26.12,30.049999999999997
26.01,30.58
25.99,23.159999999999997
25.99,27.17
25.86,28.17
26.01,29.400000000000006
25.88,29.269999999999996
26.14,29.790000000000006
26.14,30.450000000000003
26.41,30.310000000000002
26.27,30.049999999999997
26.23,29.659999999999997
26.41,30.58
26.14,30.049999999999997
26.14,30.97
26.01,30.840000000000003
26.14,30.840000000000003
26.41,30.840000000000003
26.41,30.049999999999997
26.81,30.049999999999997
26.41,30.049999999999997
5.38,30.049999999999997
0.38,30.049999999999997
0.38,30.180000000000007
0.25,30.049999999999997
0.38,29.659999999999997
0.51,30.180000000000007
0.51,29.92
0.38,30.97
0.51,30.97
0.38,29.92
0.25,29.659999999999997
0.25,29.790000000000006
0.38,29.659999999999997
0.38,29.790000000000006
0.38,27.39
0.25,29.400000000000006
0.38,29.010000000000005
0.38,32.67
0.38,29.53
0.38,30.840000000000003
0.38,30.97
0.38,31.230000000000004
0.38,30.049999999999997
0.38,27.04
0.38,30.97
0.38,30.180000000000007
0.51,31.75
0.51,30.89
0.38,31.540000000000006
0.38,33.769999999999996
0.38,30.97
0.38,30.97
0.38,32.33
0.51,31.28
0.51,30.89
0.51,31.099999999999994
0.51,31.67
0.38,32.019999999999996
0.51,31.28
0.51,31.28
0.38,31.019999999999996
0.51,30.709999999999994
0.38,31.019999999999996
0.38,30.97
0.38,30.709999999999994
0.38,30.5
0.25,31.409999999999997
0.38,30.89
0.38,31.28
0.38,30.58
0.51,30.5
0.51,30.049999999999997
0.38,30.310000000000002
0.25,30.89
0.38,30.180000000000007
0.38,30.310000000000002
0.51,31.099999999999994
0.38,30.049999999999997
0.38,31.28
0.38,30.450000000000003
