,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.004802182219720788,0.0017714191099638804,-0.05641945677546988,0.04613968561347328,-0.04114309877403508,0.6216127581438421,0.584346652579351,0.5987144772785636,0.5616592394438148,0.6165955927665749,-0.07989571947274438,0.6413403846325154,0.6178560160129333,0.6272500046198923,0.5937393458516078,0.6531672367695315,0.5887340286332788,0.6440968345601122,-0.05171474174458829,-0.009471040824160297,-0.06573561012856954,0.7137773669415725,0.7049274450518129,0.6935632553518679,0.718548099195659,0.7228621086059468,0.7132723950741103,0.7196736037721514,0.6948647246706863,0.6764954965046557,0.6834387990724448,0.7227953889055002,0.7260928203740452,0.7196103271456109,0.711088214049333,0.7141333856625831,0.6945359259926063,0.7065746291511692,0.7246652224427128,0.03726535173804893,-0.02890295210718975,0.06296893349826453,0.09563814908205878,0.0752309753741222,0.00235712058239485,-0.09734756292554472,0.05416165130320684,0.03057913123121064,-0.045498289137184414,0.07279372643538322,0
1,0.141992991259934,0.46568734247211924,0.12889055052186701,0.19379626991221308,0.4913749663315473,0.40646305021198526,0.40638109928957306,0.1847711448832481,0.2982607985733616,0.2608018031197111,0.23769545956491414,0.11211325226465825,0.14851323805039196,0.406904216509024,0.14730061164656466,0.383196730760584,0.3477913186558181,0.3985175723878804,0.19458777946235556,0.4247087515540234,0.31155365503962673,0.4170463994870681,0.4800333551617313,0.24216584392902393,0.1846930550792561,0.1025286228095505,0.39883708945570284,0.23955188288819623,0.1590137214744449,0.23269568523640788,0.3937186150447476,0.45089856692927516,0.47876813110125305,0.2527700960142944,0.3068383141581079,0.4809743924708973,0.24687273564510967,0.33720015969002987,0.3882229509686137,0.2202720862764722,0.18134693868996438,0.4440151074671468,0.2258436661937735,0.22510245813372579,0.239946094917798,0.45709015708710776,0.28138538057115237,0.4404265244714886,0.35158276439636393,0.16782525062772893,1
2,-0.0037967979019651013,-0.004152006573020954,0.043536835221795,0.0011140955576445584,0.003448289801791458,0.007429819497065535,0.01153711753739615,0.004559070663524107,0.003142970696957366,-0.028889498677691902,-0.018993193998521528,-0.03097848285173549,0.008570839411265857,-0.03007904299145463,-0.023470463954232954,0.0008628007702235643,-0.021380734904737013,-0.022860094553076624,-0.003101665891843724,-0.0043697949103001,0.017445176173913928,-0.03425177281944914,-0.014797273067012498,-0.010717036124547866,0.032795230744311815,-0.01657862221069833,-0.013774725889099428,0.006286765798122251,-0.023877221029938535,0.016535196686898825,0.014626792232460174,0.02151434236471522,0.011232196571169835,-0.013607283141566806,-0.017678308719512904,0.015270327481274415,-0.010693973912105888,0.02044643183494389,-0.014656929797020372,0.0027872669052633916,-0.0015493291561628055,0.999940319593776,1.0000603957879362,1.000929236475058,1.0001812737037847,0.9993001874540294,0.9999935112358325,1.0000271699528465,0.9976767882322732,1.000226976460236,2
3,-0.0057163006613107515,0.004789190293375651,0.13071316549666284,0.029140779558208058,0.08349601142906705,-0.040900448165318605,0.002667526851077032,-0.07290169001717416,0.04515518299343443,0.12089405089238728,-0.015710792255054597,-0.04439952727883066,-0.1249093130808419,-0.2919406291011626,0.10842907002022091,-0.17200223404616397,0.08012273737258674,0.04867889411805539,-0.015605303933495152,-0.0022331854219487936,0.1551093084798982,-0.039028288332080226,-0.0007365683501572043,-0.041243498662159296,-0.11572413974519555,0.19043892658872627,0.03530502222668911,-0.1475357322065735,-0.04496968330920842,-0.019308428922591308,-0.1634252189804966,0.13326621839066358,0.06512711931236635,0.09717655540971959,-0.10983724418118694,-0.14839213186993727,-0.0597547163287246,0.08484012398129066,-0.072843384658481,0.01933931367251033,0.18175295299568872,-0.1447078853024537,0.16095845850406576,0.21948150934437216,-0.17834779460722402,0.2349399887158431,-0.11801221293571655,-0.06901360909739533,0.045151627441640745,0.11559989076437624,3
4,0.045517922562484395,-0.031217212714815465,-0.042700262920486086,0.04291172696025133,-0.013264988624706524,0.036732988145040266,0.051683938315970165,-0.00409474390968012,0.08189370084903771,-0.009327221720039013,0.6722847630511078,0.6788031777841602,0.6680634679445085,-0.0038675353529611565,0.052864650021086285,-0.07463541820101899,0.06983925001904205,-0.009375126379321957,0.7506143029740485,0.7777680201942413,0.7607159838840146,0.7694766716169062,0.7547884012076781,0.7521419033213989,0.7770423707319923,0.7599235891465623,0.7842692053890606,-0.03789033468077238,-0.09583332636250126,-0.013282456003061762,-0.06578401148354,-0.006027698291108694,0.5070398734873066,0.5538911075971248,0.5298380145405417,0.5042714064814078,0.47712759591786297,0.5017049370507454,0.5105278577245609,0.5026986924543668,0.5068888651500191,0.5262956634496567,0.504538625532558,0.5240672225826645,0.5293658751042675,0.5204722666925323,0.5456163686525349,0.5568453644566689,0.5061699809616915,0.5331399046551623,0
5,0.23435884099335663,0.32188626192990233,0.15854992902051498,0.4202678793134444,0.11122012990225412,0.1648206868132128,0.4889896741824476,0.14093557020554282,0.251024174145298,0.2522233091815511,0.11181410160344134,0.3959286450971084,0.3278900202472662,0.3795184670672298,0.327921324268844,0.33615811403835066,0.3279084095947926,0.19712774624088,0.4732915906262781,0.1144105824244164,0.3816313899869036,0.27084500844226045,0.3902911242558964,0.4223177877938126,0.11047434532070413,0.13314583708703118,0.37723622082882863,0.17826665779861137,0.4384377105489895,0.473111778239357,0.1636828229768057,0.3231579791078359,0.13497062535138535,0.2068754530856162,0.2574814685734835,0.24339039480363198,0.15381775066644093,0.41843808784039904,0.2838394300573895,0.35021936516176094,0.4060005279763559,0.19528055858499443,0.29035199746417356,0.41319891580822343,0.27690734779206627,0.37013369830826925,0.48410862323631587,0.4099834017414237,0.35491515712193283,0.20695002909642732,1
6,-0.014535093225558479,-0.029054824084807807,-0.040010568660723306,-0.021143388541106683,0.02579997466660329,0.026932866227783375,-0.0005147489932535287,-0.017587084623544847,0.0009533145288763417,-0.011987864821167713,-0.01635237340518006,-0.036560349733787134,-0.013655727015046427,-0.016447103732194584,-0.025522812430728032,0.004247406211964399,-0.03527297301301196,0.006384961849684965,-0.009038510419669712,-0.001915674747657021,-0.02088366982273221,-0.005633511702480387,0.022425973648440407,-0.016023952292472297,-0.018939537243537242,-0.027436304656734797,-0.029012062833898976,0.014731309339051271,0.0030232061817408486,-0.018901784454659436,0.999951840146965,0.9999908333359108,1.0001546060587834,1.0002407474754185,1.0001188755411035,0.999904964110351,1.0000847032475078,0.999900877563008,1.000158887844378,0.9999326945181843,0.9999144521166722,0.9999047051021817,0.9999146856784941,1.0000710841983669,0.9999396157812704,1.000316475721567,0.9995677463982156,0.9980234648040275,0.993473414035149,0.9928753741531038,2
7,0.016822601445572863,-0.12945469268509474,-0.009037834480485766,-0.12816006973965163,0.0800070851443567,0.10330004898204277,-0.005551835733888795,0.03201409292359407,-0.05522845433083632,-0.0031310591877858054,0.07638555443024135,-0.1076637562348948,0.1750903860567869,-0.0028576043737098414,-0.14263506982790553,-0.22236337950782084,-0.04734445776587972,0.08331301965813483,0.07967987596370622,0.005775616248256875,0.08517811845291695,0.016543828330691086,0.004346283969043344,-0.08034207392455411,0.003259461614994561,-0.03647935211527934,-0.17521804095326268,0.02921352417206512,0.13435470732031063,-0.08106186451419034,0.13632412159084745,0.0013464588629462108,-0.08138446119707715,0.10410491735366473,-0.04520067538384781,-0.004080805010445444,-0.07049639924250634,-0.05919335233575618,0.13107753784503737,0.16775237133151055,0.11632785530707741,0.09350900963559353,0.23508738865466264,-0.10967491159096124,0.2798163502551567,-0.11228447209835483,-0.11688373333063738,0.01678459018372119,-0.03930448847443183,0.13554328072170024,3
8,0.057338042339713596,0.0017166518875387164,0.01161345780914743,0.004989813549217804,-0.04076022442731728,0.08904403948451894,0.04182138043971345,0.04598883968836363,0.06717112928151486,0.02383777152507333,0.07530144501128762,0.035016730646803204,-0.056974146393822304,-0.06581710226497471,-0.01912858457757306,-0.09241780681702119,0.8281557986115676,0.8303259238027241,0.8335865875866842,0.13469825778360753,0.038389649982447184,-0.01261849875933967,-0.01996612035957804,-0.008568990704301203,0.0052342563761158655,0.00042616804819099063,-0.022127153733769545,-0.12161600242531465,0.006406616856295428,-0.024546576089039575,0.006108573734178086,0.56832274765409,-0.05636620217326425,0.8107349345513009,0.813395144998345,0.8262969376403526,0.7978810220728474,-0.03616679886760695,-0.044087053363405716,0.005091943096081577,-0.02179275076364061,-0.028981195409900597,0.0937674026631798,-0.05498673962209496,-0.04757079483060476,0.07804845137777204,0.1859957667071503,-0.010843228163349901,0.0158218429871915,-0.04114461449527659,0
9,0.20436622005765415,0.33430664625994116,0.4902767753771411,0.45648731775511775,0.14796460678243012,0.18311473869608902,0.37154309890711607,0.11622295374881726,0.31351701540880733,0.3937662121280778,0.33445890706064896,0.30935597408582377,0.14127447546141367,0.4867565453636511,0.19061782448254427,0.17277442536300372,0.48316105298678225,0.11472343798974152,0.4148158599225438,0.39768393857543227,0.3078399807296236,0.1439788037606133,0.25437358785800457,0.31701441215502996,0.45541535261515254,0.21376123292546398,0.3429023410596846,0.21791304205379358,0.4725210657455519,0.3238661608912645,0.17794793265883646,0.4582775241040502,0.3716151823288825,0.35466545987100867,0.4280055380904473,0.2701147727622329,0.42210192061863894,0.44608872152312984,0.14843371809231493,0.3624942018324023,0.38041435155073855,0.4691067202614992,0.1480488138407963,0.3560436108720821,0.320767009954396,0.3358219871571594,0.17299228451470433,0.12926761039292725,0.27574717705418594,0.1353889769049758,1
