,28563595,28563594,28563596,28563622,28563597,28563606,28563604,28563602,28563603
201909031045,,,,,,,,,
201909031046,,,,,,,,,
201909031047,,,,,,,,,
201909031048,,,,,,,,,
201909031049,,,,,,,,,
201909031050,,,,,,,,,
201909031051,,,,,,,,,
201909031052,,,,,,,,,
201909031053,,,,,,,,,
201909031054,,,,,,,,,
201909031055,,,,,,,,,
201909031056,,,,,,,,,
201909031057,171.44400000000002,173.77900000000002,175.327,,176.263,171.297,174.38,173.81900000000002,172.513
201909031058,,,,179.50799999999998,,,,,
201909031059,,,,,,,,,
201909031100,,,,,,,,,
201909031101,,,,,,,,,
201909031102,,,,,,,,,
201909031103,,,,,,,,,
201909031104,,,,,,,,,
201909031105,,,,,,,,,
201909031106,,,,,,,,,
201909031107,,,,,,,,,
201909031108,,,,,,,,,
201909031109,,,,,,,,,
201909031110,,,,,,,,,
201909031111,,,,,,,,,
201909031112,147.257,147.0,148.963,,148.518,146.148,147.904,147.885,146.257
201909031113,,,,143.374,,,,,
201909031114,,,,,,,,,
201909031115,,,,,,,,,
201909031116,,,,,,,,,
201909031117,,,,,,,,,
201909031118,,,,,,,,,
201909031119,,,,,,,,,
201909031120,,,,,,,,,
201909031121,,,,,,,,,
201909031122,,,,,,,,,
201909031123,,,,,,,,,
201909031124,,,,,,,,,
201909031125,,,,,,,,,
201909031126,,,,,,,,,
201909031127,165.09900000000002,163.79,168.75400000000002,,168.237,167.468,169.65599999999998,168.524,166.637
201909031128,,,,177.172,,,,,
201909031129,,,,,,,,,
201909031130,,,,,,,,,
201909031131,,,,,,,,,
201909031132,,,,,,,,,
201909031133,,,,,,,,,
201909031134,,,,,,,,,
201909031135,,,,,,,,,
201909031136,,,,,,,,,
201909031137,,,,,,,,,
201909031138,,,,,,,,,
201909031139,,,,,,,,,
201909031140,,,,,,,,,
201909031141,,,,,,,,,
201909031142,251.972,253.643,258.004,,258.11400000000003,250.72299999999998,255.21599999999998,255.748,253.157
201909031143,,,,257.53700000000003,,,,,
201909031144,,,,,,,,,
201909031145,,,,,,,,,
201909031146,,,,,,,,,
201909031147,,,,,,,,,
201909031148,,,,,,,,,
201909031149,,,,,,,,,
201909031150,,,,,,,,,
201909031151,,,,,,,,,
201909031152,,,,,,,,,
201909031153,,,,,,,,,
201909031154,,,,,,,,,
201909031155,,,,,,,,,
201909031156,,,,,,,,,
201909031157,222.515,221.343,227.47099999999998,,227.537,221.378,224.33700000000002,225.576,223.753
201909031158,,,,228.732,,,,,
201909031159,,,,,,,,,
201909031200,,,,,,,,,
201909031201,,,,,,,,,
201909031202,,,,,,,,,
201909031203,,,,,,,,,
201909031204,,,,,,,,,
201909031205,,,,,,,,,
201909031206,,,,,,,,,
201909031207,,,,,,,,,
201909031208,,,,,,,,,
201909031209,,,,,,,,,
201909031210,,,,,,,,,
201909031211,,,,,,,,,
201909031212,157.545,157.365,160.502,,161.15,156.27100000000002,158.986,159.129,158.358
201909031213,,,,159.415,,,,,
201909031214,,,,,,,,,
201909031215,,,,,,,,,
201909031216,,,,,,,,,
201909031217,,,,,,,,,
201909031218,,,,,,,,,
201909031219,,,,,,,,,
201909031220,,,,,,,,,
201909031221,,,,,,,,,
201909031222,,,,,,,,,
201909031223,,,,,,,,,
201909031224,,,,,,,,,
201909031225,,,,,,,,,
201909031226,,,,,,,,,
201909031227,245.887,246.794,252.331,,253.37400000000002,244.393,249.326,249.326,248.166
201909031228,,,,251.21200000000002,,,,,
201909031229,,,,,,,,,
201909031230,,,,,,,,,
201909031231,,,,,,,,,
201909031232,,,,,,,,,
201909031233,,,,,,,,,
201909031234,,,,,,,,,
201909031235,,,,,,,,,
201909031236,,,,,,,,,
201909031237,,,,,,,,,
201909031238,,,,,,,,,
201909031239,,,,,,,,,
201909031240,,,,,,,,,
201909031241,,,,,,,,,
201909031242,233.982,235.14,241.35,,242.627,233.442,236.815,239.074,236.233
201909031243,,,,240.505,,,,,
201909031244,,,,,,,,,
201909031245,,,,,,,,,
201909031246,,,,,,,,,
201909031247,,,,,,,,,
201909031248,,,,,,,,,
201909031249,,,,,,,,,
201909031250,,,,,,,,,
201909031251,,,,,,,,,
201909031252,,,,,,,,,
201909031253,,,,,,,,,
201909031254,,,,,,,,,
201909031255,,,,,,,,,
201909031256,,,,,,,,,
201909031257,190.315,189.199,194.72299999999998,,194.40900000000002,185.358,188.445,190.97799999999998,184.601
201909031258,,,,185.85,,,,,
201909031259,,,,,,,,,
201909031300,,,,,,,,,
201909031301,,,,,,,,,
201909031302,,,,,,,,,
201909031303,,,,,,,,,
201909031304,,,,,,,,,
201909031305,,,,,,,,,
201909031306,,,,,,,,,
201909031307,,,,,,,,,
201909031308,,,,,,,,,
201909031309,,,,,,,,,
201909031310,,,,,,,,,
201909031311,,,,,,,,,
201909031312,157.42700000000002,155.79399999999998,160.53799999999998,,160.74200000000002,,157.876,158.509,151.804
201909031313,,,,160.465,,155.304,,,
201909031314,,,,,,,,,
201909031315,,,,,,,,,
201909031316,,,,,,,,,
201909031317,,,,,,,,,
201909031318,,,,,,,,,
201909031319,,,,,,,,,
201909031320,,,,,,,,,
201909031321,,,,,,,,,
201909031322,,,,,,,,,
201909031323,,,,,,,,,
201909031324,,,,,,,,,
201909031325,,,,,,,,,
201909031326,,,,,,,,,
201909031327,83.51299999999999,80.653,84.37299999999999,,83.943,,83.316,82.98700000000001,81.41199999999999
201909031328,,,,87.675,,82.35799999999999,,,
201909031329,,,,,,,,,
201909031330,,,,,,,,,
201909031331,,,,,,,,,
201909031332,,,,,,,,,
201909031333,,,,,,,,,
201909031334,,,,,,,,,
201909031335,,,,,,,,,
201909031336,,,,,,,,,
201909031337,,,,,,,,,
201909031338,,,,,,,,,
201909031339,,,,,,,,,
201909031340,,,,,,,,,
201909031341,,,,,,,,,
201909031342,199.048,198.55700000000002,203.94299999999998,,203.91099999999997,,,202.273,190.84799999999998
201909031343,,,,208.498,,201.143,202.915,,
201909031344,,,,,,,,,
201909031345,,,,,,,,,
201909031346,,,,,,,,,
201909031347,,,,,,,,,
201909031348,,,,,,,,,
201909031349,,,,,,,,,
201909031350,,,,,,,,,
201909031351,,,,,,,,,
201909031352,,,,,,,,,
201909031353,,,,,,,,,
201909031354,,,,,,,,,
201909031355,,,,,,,,,
201909031356,,,,,,,,,
201909031357,214.365,213.65400000000002,218.782,,218.74599999999998,,,215.49200000000002,
201909031358,,,,216.614,,211.636,214.13400000000001,,185.317
201909031359,,,,,,,,,
201909031400,,,,,,,,,
201909031401,,,,,,,,,
201909031402,,,,,,,,,
201909031403,,,,,,,,,
201909031404,,,,,,,,,
201909031405,,,,,,,,,
201909031406,,,,,,,,,
201909031407,,,,,,,,,
201909031408,,,,,,,,,
201909031409,,,,,,,,,
201909031410,,,,,,,,,
201909031411,,,,,,,,,
201909031412,122.897,120.32600000000001,124.39,,123.74799999999999,,,,
201909031413,,,,118.79799999999999,,118.86399999999999,119.855,121.208,106.295
201909031414,,,,,,,,,
201909031415,,,,,,,,,
201909031416,,,,,,,,,
201909031417,,,,,,,,,
201909031418,,,,,,,,,
201909031419,,,,,,,,,
201909031420,,,,,,,,,
201909031421,,,,,,,,,
201909031422,,,,,,,,,
201909031423,,,,,,,,,
201909031424,,,,,,,,,
201909031425,,,,,,,,,
201909031426,,,,,,,,,
201909031427,99.06299999999999,98.072,101.521,,101.68299999999999,,,,
201909031428,,,,109.037,,103.023,101.646,103.27,91.46600000000001
201909031429,,,,,,,,,
201909031430,,,,,,,,,
201909031431,,,,,,,,,
201909031432,,,,,,,,,
201909031433,,,,,,,,,
201909031434,,,,,,,,,
201909031435,,,,,,,,,
201909031436,,,,,,,,,
201909031437,,,,,,,,,
201909031438,,,,,,,,,
201909031439,,,,,,,,,
201909031440,,,,,,,,,
201909031441,,,,,,,,,
201909031442,100.124,98.12700000000001,101.806,,100.3,,,,
201909031443,,,,93.535,,95.14200000000001,96.58200000000001,97.48899999999999,83.512
201909031444,,,,,,,,,
201909031445,,,,,,,,,
201909031446,,,,,,,,,
201909031447,,,,,,,,,
201909031448,,,,,,,,,
201909031449,,,,,,,,,
201909031450,,,,,,,,,
201909031451,,,,,,,,,
201909031452,,,,,,,,,
201909031453,,,,,,,,,
201909031454,,,,,,,,,
201909031455,,,,,,,,,
201909031456,,,,,,,,,
201909031457,49.927,48.007,50.515,,49.446000000000005,,,,
201909031458,,,,52.278999999999996,,48.361999999999995,50.192,50.216,49.435
201909031459,,,,,,,,,
201909031500,,,,,,,,,
201909031501,,,,,,,,,
201909031502,,,,,,,,,
201909031503,,,,,,,,,
201909031504,,,,,,,,,
201909031505,,,,,,,,,
201909031506,,,,,,,,,
201909031507,,,,,,,,,
201909031508,,,,,,,,,
201909031509,,,,,,,,,
201909031510,,,,,,,,,
201909031511,,,,,,,,,
201909031512,68.183,134.545,138.719,,,,,,
201909031513,,,,139.52700000000002,137.433,134.425,135.39600000000002,136.667,113.809
201909031514,,,,,,,,,
201909031515,,,,,,,,,
201909031516,,,,,,,,,
201909031517,,,,,,,,,
201909031518,,,,,,,,,
201909031519,,,,,,,,,
201909031520,,,,,,,,,
201909031521,,,,,,,,,
201909031522,,,,,,,,,
