power_1,power_2
83.84676156,98.82636093
83.99496727,99.14645585
82.14235779,98.44423048
73.21147833,99.05934285
79.66481074,99.4048708
79.61299361,98.67679293
80.26709431,98.94362944
80.09920906,98.51386458
79.94789837,98.79842584
79.93316033,98.8361846
80.63047349,99.34973886
80.55399567,98.78176978
79.69626873,98.46107801
80.89708778,98.76256475
80.05265347,99.48000031
80.49572752,99.09160891
80.52265543,98.92481248
80.18148626,99.32124566
80.24119863,98.71579444
80.65441311,99.20060064
79.99277055,99.2220559
80.29413622,98.83389104
80.12404592,99.01553096
80.61298506,98.40793731
80.67687471,98.81434613
80.74969568,98.82297377
80.67994021,99.14539295
80.66131763,98.44078392
79.97412728,98.60273452
80.2239119,98.84347444
79.85336448,98.84167897
80.5895017,99.06303101
80.56715689,99.27064592
80.13522121,98.56028999
80.5334601,98.99114398
80.28721833,98.99114398
80.42639579,99.12148942
79.77263939,99.4039943
80.06802508,99.01783036
80.44615956,99.04394852
80.2545157,99.35766988
80.18270752,99.10208453
79.87937433,99.00006721
80.34225051,98.99718168
80.65257801,99.44731586
80.46617009,98.88744542
80.00741616,99.17402036
80.07102526,98.69823403
80.38503231,98.34089884
80.39910013,98.79543591
81.22691924,98.91073801
80.28654355,98.87782069
80.66086521,98.79121152
80.65714928,98.65968335
80.66565108,98.7485732
80.65086245,99.20355881
80.56594565,99.17607046
80.72259949,98.92927318
79.96964831,99.64761312
80.66201423,99.21786461
80.56795385,99.29677701
80.75311262,98.88288551
80.44153228,99.10633525
80.2916198,99.28778128
80.26426322,99.34922825
80.41429016,98.91811774
81.06185682,98.40161609
80.68757025,98.74733414
79.94389072,98.72991144
79.53553587,98.31632727
79.70107169,98.43115128
80.00465547,98.41277784
79.79009734,98.39364587
80.31447704,98.77187224
79.97052321,98.42324328
79.96623016,98.5730578
80.65469428,98.56414913
80.73514439,99.14254952
80.70923773,98.62818093
80.37361384,98.90969942
80.22919659,98.78856285
79.80306739,99.08553593
80.80591356,98.86874053
80.39439858,98.95410802
80.61952115,98.96057389
80.52284161,98.74172709
80.1908589,98.81023595
79.85344426,98.3075918
80.48060547,98.24325358
79.35523317,98.17805097
80.09935406,97.77481258
79.83424004,97.76076349
79.79764109,97.69815079
79.26373658,98.04076384
79.57543012,97.64601561
79.81486234,99.20128333
79.63935856,98.40290852
79.65625951,98.66071348
80.49912699,98.45913424
80.28892245,98.3691616
80.87119393,98.60115904
80.9816768,98.72893577
80.15661563,98.58091061
80.57835748,98.59869326
80.55103356,98.90344614
80.47213389,98.88331568
81.1535396,98.88623582
80.44794595,99.22137204
80.23420444,99.30530288
80.95207086,98.51845961
80.59253725,98.82926409
80.8171519,99.08011814
